Reg	St	Site Name                                                                		Site ID	EPA ID	Address	City	Zip	County			FF?	Latitude	Longitude	Final Date
?05?	MI	RASMUSSEN'S DUMP		?0502686?	MID095402210	9040 SPICER RD 	BRIGHTON	48116	LIVINGSTON			N	?+42.454400?	?-083.769300? 	9/8/1983
?05?	MI	ROCKWELL INTERNATIONAL CORP. (ALLEGAN PLANT)		?0502367?	MID006028062	ONE GLASS ST 	ALLEGAN	49010	ALLEGAN			N	?+42.536660?	?-085.850000? 	7/22/1987
?05?	MI	ROSE TOWNSHIP DUMP		?0502756?	MID980499842	1065 DEMODE RD 	ROSE TOWNSHIP	48654	OAKLAND			N	?+42.720830?	?-083.631930? 	9/8/1983
?05?	MI	"ROTO-FINISH CO., INC."		?0502255?	MID005340088	3700 MILHAM ROAD 	KALAMAZOO	49002	KALAMAZOO			N	?+42.229200?	?-085.544300? 	6/10/1986
?05?	MI	SCA INDEPENDENT LANDFILL		?0502201?	MID000724930	BROADWAY & BROOKS 	MUSKEGON HEIGHTS	49444	MUSKEGON			N	?+43.201110?	?-086.142500? 	9/8/1983
?05?	MI	SHIAWASSEE RIVER		?0503020?	MID980794473	M59 TO STATE ROAD LIVINGSTON COU 	HOWELL	48843	LIVINGSTON			N	?+42.622780?	?-083.963610? 	9/8/1983
?05?	MI	SOUTH MACOMB DISPOSAL AUTHORITY (LANDFILLS #9 AND #9A)		?0502600?	MID069826170	20001 PLEASANT ST 	MACOMB TOWNSHIP	48083	MACOMB			N	?+42.682080?	?-082.907380? 	6/10/1986
?05?	MI	SOUTHWEST OTTAWA COUNTY LANDFILL		?0502845?	MID980608780	2901 N 160TH AVE 	PARK TOWNSHIP	49424	OTTAWA			N	?+42.820410?	?-086.185210? 	9/8/1983
?05?	MI	SPARTA LANDFILL		?0502168?	MID000268136	10322 ALPINE AVENUE 	SPARTA TOWNSHIP	49345	KENT			N	?+43.152500?	?-085.681950? 	9/8/1983
?05?	MI	SPARTAN CHEMICAL CO.		?0502634?	MID079300125	2539 28TH STREET SW 	WYOMING	49509	KENT			N	?+42.915830?	?-085.727780? 	9/8/1983
?05?	MI	SPRINGFIELD TOWNSHIP DUMP		?0502765?	MID980499966	12955 SHINDLER RD 	DAVISBURG	49405	OAKLAND			N	?+42.704400?	?-083.541900? 	9/8/1983
?05?	MI	"STATE DISPOSAL LANDFILL, INC."		?0502874?	MID980609341	EAST BELTLINE BETWEEN 4 MILE RD NE & 5 MILE RD NE 	GRAND RAPIDS	49505	KENT			N	?+43.013390?	?-085.590500? 	2/21/1990
?05?	MI	STURGIS MUNICIPAL WELLS		?0503000?	MID980703011	505 W CHICAGO ROAD 	STURGIS	49091	ST. JOSEPH			N	?+41.798800?	?-085.425600? 	9/21/1984
?05?	MI	TAR LAKE		?0503024?	MID980794655	NE COR SEC30 T29N R6W 	MANCELONA TOWNSHIP	49659	ANTRIM			N	?+44.886600?	?-085.073000? 	9/8/1983
?05?	MI	TEN-MILE DRAIN		?0510063?	MIN000510063	INTERSECTION OF BON BRAE ST & HARPER AVE AVENUE	ST. CLAIR SHORES	48081	MACOMB			N	?+42.486746?	?-082.898903? 	9/29/2010
?05?	MI	"THERMO-CHEM, INC."		?0502486?	MID044567162	4331 EVANSTON AVENUE 	MUSKEGON	49442	MUSKEGON			N	?+43.210830?	?-086.136660? 	6/10/1986
?05?	MI	TORCH LAKE		?0503034?	MID980901946	STE RTE 26 N OF QUINCY MILLS 	HOUGHTON COUNTY	49934	HOUGHTON			N	?+47.169710?	?-88.397780? 	6/10/1986
?05?	MI	U.S. AVIEX		?0503023?	MID980794556	1056 HUNTLEY RD 	HOWARD TOWNSHIP	49120	CASS			N	?+41.830900?	?-086.196800? 	9/8/1983
?05?	MI	VELSICOL BURN PIT		?0510389?	MIN000510389	1270 W MONROE ROAD 	ST. LOUIS	48880	GRATIOT			N	?+43.416410?	?-084.62346? 	3/4/2010
?05?	MI	VELSICOL CHEMICAL CORP. (MICHIGAN)		?0502194?	MID000722439	500 N BANKSON STREET 	ST. LOUIS	48880	GRATIOT			N	?+43.410560?	?-084.618610? 	9/8/1983
?05?	MI	VERONA WELL FIELD		?0503011?	MID980793806	TWP 10S RTE 07W SEC 32E 1/2 	BATTLE CREEK	49017	CALHOUN			N	?+42.341660?	?-085.143330? 	9/8/1983
?05?	MI	WASH KING LAUNDRY		?0502992?	MID980701247	NW1/4 SEC22 T17N R13W 	PLEASANT PLAINS TWP	49304	LAKE			N	?+43.853200?	?-085.853000? 	9/8/1983
?05?	MN	ARROWHEAD REFINERY CO.		?0503894?	MND980823975	NW CORNER HWY 53 & UGSTAD ROAD 	HERMANTOWN	55810	ST. LOUIS			N	?+46.837700?	?-92.239800? 	9/21/1984
?05?	MN	BAYTOWN TOWNSHIP GROUND WATER PLUME		?0505340?	MND982425209	35TH STREET  N 	BAYTOWN TOWNSHIP	55042	WASHINGTON			N	?+45.000000?	?-92.833330? 	12/16/1994
?05?	MN	BURLINGTON NORTHERN (BRAINERD/BAXTER PLANT)		?0503688?	MND000686196	WEST CITY LIMITS 	BRAINERD/BAXTER	56401	CROW WING			N	?+46.353200?	?-94.228200? 	9/8/1983
?05?	MN	FMC CORP. (FRIDLEY PLANT)		?0503738?	MND006481543	4800 E RIVER RD 	FRIDLEY	55421	ANOKA			N	?+45.056500?	?-93.276200? 	9/8/1983
?05?	MN	FREEWAY SANITARY LANDFILL		?0503760?	MND038384004	WEST 113TH STREET & I-HWY 35WEST 	BURNSVILLE	55337	DAKOTA			N	?+44.795000?	?-93.293330? 	6/10/1986
?05?	MN	FRIDLEY COMMONS PARK WELL FIELD		?0506449?	MND985701309	"61ST AVENUE, NE & 7TH STREET, NE "	FRIDLEY	55432	ANOKA			N	?+45.080550?	?-93.255550? 	1/19/1999
?05?	MN	GENERAL MILLS/HENKEL CORP.		?0503775?	MND051441731	2010 E HENNEPIN AVE 	MINNEAPOLIS	55414	HENNEPIN			N	?+44.990000?	?-093.222780? 	9/21/1984
?05?	MN	JOSLYN MANUFACTURING & SUPPLY CO.		?0503767?	MND044799856	49TH & FRANCE AVE 	BROOKLYN CENTER	55422	HENNEPIN			N	?+45.045000?	?-093.333330? 	9/21/1984
?05?	MN	KOPPERS COKE		?0503695?	MND000819359	1000 N HAMLINE AVENUE 	ST. PAUL	55104	RAMSEY			N	?+44.972210?	?-093.152780? 	9/8/1983
?05?	MN	KURT MANUFACTURING CO.		?0503786?	MND059680165	5280 NORTHEAST MAIN STREET 	FRIDLEY	55421	ANOKA			N	?+45.064410?	?-093.268360? 	6/10/1986
?05?	MN	LEHILLIER/MANKATO		?0503892?	MND980792469	W. SIBLEY PK & LEHILLIER/SOUTH BEND TWP 	LEHILLIER	56001	BLUE EARTH			N	?+44.153330?	?-094.038330? 	9/8/1983
?05?	MN	LONG PRAIRIE GROUND WATER CONTAMINATION		?0503903?	MND980904072	LONG PRAIRIE CITY LIMITS 	LONG PRAIRIE	56347	TODD			N	?+45.978530?	?-094.856630? 	6/10/1986
?05?	MN	MACGILLIS & GIBBS CO./BELL LUMBER & POLE CO.		?0503722?	MND006192694	440 5TH AVE NW 	NEW BRIGHTON	55112	RAMSEY			N	?+45.055000?	?-093.194730? 	9/21/1984
?05?	MN	NAVAL INDUSTRIAL RESERVE ORDNANCE PLANT		?0504009?	MN3170022914	4800 E RIVER RD 	FRIDLEY	55421	ANOKA			Y	?+45.058830?	?-93.273660? 	11/21/1989
?05?	MN	NEW BRIGHTON/ARDEN HILLS/TCAAP (USARMY)		?0504010?	MN7213820908	JCT HWY 10 & MN HWY 96S 	NEW BRIGHTON	55112	RAMSEY			Y	?+45.079160?	?-093.197500? 	9/8/1983
?05?	MN	NUTTING TRUCK & CASTER CO.		?0503705?	MND006154017	1201 WEST DIVISION STREET 	FARIBAULT	55021	RICE			N	?+44.289160?	?-093.286380? 	9/21/1984
?05?	MN	OAKDALE DUMP		?0503840?	MND980609515	N HADLEY AVE & N GRANADA AVE 	OAKDALE	55128	WASHINGTON			N	?+45.000000?	?-092.966660? 	9/8/1983
?05?	MN	PERHAM ARSENIC SITE		?0503842?	MND980609572	SOUTH CO RD 8 	PERHAM	56573	OTTER TAIL			N	?+46.587780?	?-095.571660? 	9/21/1984
?05?	MN	REILLY TAR & CHEMICAL CORP. (ST. LOUIS PARK PLANT)		?0503858?	MND980609804	LOUISIANA & WALKER STREET 	ST. LOUIS PARK	55426	HENNEPIN			N	?+44.941660?	?-093.372210? 	9/8/1983
?05?	MN	RITARI POST & POLE		?0503902?	MND980904064	RTE 1 	SEBEKA	56477	WADENA			N	?+46.660800?	?-095.029800? 	7/22/1987
?05?	MN	SOUTH ANDOVER SITE		?0503845?	MND980609614	2052 1/2 BUNKER LAKE RD 	ANDOVER	55303	ANOKA			N	?+45.217900?	?-093.318000? 	9/8/1983
?05?	MN	SOUTH MINNEAPOLIS RESIDENTIAL SOIL CONTAMINATION		?0509136?	MNN000509136	27TH ST EAST & 17TH AV SOUTH B/W 31ST & 21ST ST E & HIAWATHA & 12TH	MINNEAPOLIS	55407	HENNEPIN			N	?+44.957778?	?-093.242500? 	9/19/2007
?05?	MN	ST. LOUIS RIVER SITE		?0503761?	MND039045430	MORGAN PARK 	ST. LOUIS COUNTY	55808	ST. LOUIS			N	?+46.677780?	?-092.212210? 	9/21/1984
?05?	MN	ST. REGIS PAPER CO.		?0503781?	MND057597940	2ND STREET SOUTH & CENTRAL AVENUE 	CASS LAKE	56633	CASS			N	?+47.375560?	?-094.605550? 	9/21/1984
?05?	MN	WAITE PARK WELLS		?0503924?	MND981002249	253 N 5TH AVE 	WAITE PARK	56387	STEARNS			N	?+45.561660?	?-094.215000? 	6/10/1986
?05?	OH	ALLIED CHEMICAL & IRONTON COKE		?0504336?	OHD043730217	3330 S 3RD ST 	IRONTON	45638	LAWRENCE			N	?+38.505700?	?-82.658000? 	9/8/1983
?05?	OH	BEHR DAYTON THERMAL SYSTEM VOC PLUME		?0510164?	OHN000510164	1600 WEBSTER ST 	DAYTON	45404	MONTGOMERY			N	?+39.782669?	?-084.18226? 	4/9/2009
?05?	OH	BIG D CAMPGROUND		?0504684?	OHD980611735	3678 CREEK RD 	KINGSVILLE	44048	ASHTABULA			N	?+41.904160?	?-80.652780? 	9/8/1983
?05?	OH	BUCKEYE RECLAMATION		?0504544?	OHD980509657	STATE ROUTE 214 1MI SOUTH OF I-90 	ST. CLAIRSVILLE	43950	BELMONT			N	?+40.047210?	?-80.841660? 	9/8/1983
?05?	OH	CHEM-DYNE		?0504440?	OHD074727793	500 FORD BLVD 	HAMILTON	45011	BUTLER			N	?+39.407900?	?-84.552000? 	9/8/1983
?05?	OH	COPLEY SQUARE PLAZA		?0507548?	OH0000563122	2777 COPLEY ROAD 	COPLEY	44321	SUMMIT			N	?+41.092830?	?-81.617470? 	4/27/2005
?05?	OH	E.H. SCHILLING LANDFILL		?0504568?	OHD980509947	RTE 52 & PATRIC RD 	HAMILTON TOWNSHIP	45695	LAWRENCE			N	?+38.572500?	?-82.755550? 	9/8/1983
?05?	OH	EAST TROY CONTAMINATED AQUIFER		?0507962?	OHSFN0507962	EAST TROY ALONG WEST BANK OF MIAMI RIVER 	TROY	45373	MIAMI			N	?+40.038102?	?-84.196238? 	9/3/2008
?05?	OH	FEED MATERIALS PRODUCTION CENTER (USDOE)		?0504934?	OH6890008976	2 MI W OF JUNCTION RT 128 & RT 126 	FERNALD	45030				Y	?+39.299450?	?-84.688330? 	11/21/1989
?05?	OH	FIELDS BROOK		?0504723?	OHD980614572	WATER BED OF CREEK R3W T13N 	ASHTABULA	44004	ASHTABULA			N	?+41.891500?	?-80.775400? 	9/8/1983
?05?	OH	FULTZ LANDFILL		?0504824?	OHD980794630	CO RD 52 	JACKSON TOWNSHIP	43723	GUERNSEY			N	?+39.984710?	?-81.541660? 	9/8/1983
?05?	OH	INDUSTRIAL EXCESS LANDFILL		?0504014?	OHD000377911	4MI S INTER 619 & CLEVELAND AVENUE 	UNIONTOWN	44685	STARK			N	?+40.968330?	?-81.404160? 	6/10/1986
?05?	OH	LAMMERS BARREL FACTORY		?0504896?	OHD981537582	EAST PATTERSON & GRANGE HALL 	BEAVERCREEK	45385	GREENE			N	?+39.726944?	?-084.083889? 	9/29/2003
?05?	OH	LITTLE SCIOTO RIVER		?0509950?	OHN000509950	HOLLAND ROAD AT LITTLE SCIOTO RIVER 	MARION COUNTY	43302	MARION			N	?+40.593035?	?-083.183698? 	9/23/2009
?05?	OH	MIAMI COUNTY INCINERATOR		?0504688?	OHD980611800	2200 N COUNTY RD 	TROY	45337	MIAMI			N	?+40.074160?	?-084.224160? 	9/21/1984
?05?	OH	MILFORD CONTAMINATED AQUIFER		?0507973?	OHSFN0507973	101 RACE STREET 	MILFORD	45150	CLERMONT			N	?+39.177667?	?-084.293778? 	3/10/2011
?05?	OH	MOUND PLANT (USDOE)		?0504935?	OH6890008984	MOUND RD 	MIAMISBURG	45342	MONTGOMERY			Y	?+39.626400?	?-084.286200? 	11/21/1989
?05?	OH	NEASE CHEMICAL		?0504619?	OHD980610018	BENTON RD AKA ST RTE 14A 	SALEM	44460	MAHONING			N	?+40.916660?	?-080.891660? 	9/8/1983
?05?	OH	NEW CARLISLE LANDFILL		?0509238?	OHN000509238	715 N. DAYTON-LAKEVIEW ROAD 	NEW CARLISLE	45344	CLARK			N	?+39.923333?	?-084.033612? 	4/9/2009
?05?	OH	NEW LYME LANDFILL		?0504822?	OHD980794614	RTE 11 ON DODGEVILLE RD 	NEW LYME	44076	ASHTABULA			N	?+41.584710?	?-080.729160? 	9/8/1983
?05?	OH	NORTH SANITARY LANDFILL		?0504693?	OHD980611875	200 VALLEYCREST DRIVE 	DAYTON	45404	MONTGOMERY			N	?+39.786110?	?-084.152500? 	5/31/1994
?05?	OH	OLD MILL		?0504586?	OHD980510200	MILL RD & STATION 	ROCK CREEK	44084	ASHTABULA			N	?+41.660100?	?-080.845600? 	9/8/1983
?05?	OH	ORMET CORP.		?0504223?	OHD004379970	ST RTE #7 	HANNIBAL	43946	MONROE			N	?+39.705000?	?-080.841660? 	7/22/1987
?05?	OH	PETERS CARTRIDGE FACTORY		?0507087?	OHD987051083	1415 GRANDIN ROAD 	KINGS MILLS	45039	WARREN			N	?+39.350690?	?-84.242220? 	9/18/2012
?05?	OH	POWELL ROAD LANDFILL		?0504015?	OHD000382663	SO SIDE OF POWELL RD 1MI W 202 	DAYTON	45424	MONTGOMERY			N	?+39.833330?	?-084.160000? 	9/21/1984
?05?	OH	"PRISTINE, INC."		?0504445?	OHD076773712	410 CAVETT AVENUE 	READING	45215	HAMILTON			N	?+39.236110?	?-084.437230? 	9/8/1983
?05?	OH	REILLY TAR & CHEMICAL CORP. (DOVER PLANT)		?0504620?	OHD980610042	THIRD ST 	DOVER	44622	TUSCARAWAS			N	?+40.517500?	?-081.479000? 	8/30/1990
?05?	OH	"SANITARY LANDFILL CO. (INDUSTRIAL WASTE DISPOSAL CO., INC.)"		?0504496?	OHD093895787	1855 CARDINGTON ROAD 	DAYTON	45409	MONTGOMERY			N	?+39.716580?	?-084.201530? 	6/10/1986
?05?	OH	SKINNER LANDFILL		?0504404?	OHD063963714	8750 CINCINNATI DAYTON HIGHWAY 	WEST CHESTER	45069	BUTLER			N	?+39.333330?	?-084.399710? 	9/8/1983
?05?	OH	SOUTH POINT PLANT		?0504434?	OHD071650592	OLD RTE 52 1MILE SOUTH OF OHIO RIVER 	SOUTH POINT	45680	LAWRENCE			N	?+38.437500?	?-082.591660? 	9/21/1984
?05?	OH	SUMMIT NATIONAL		?0504617?	OHD980609994	1240 ALLIANCE ROAD 	DEERFIELD TOWNSHIP	44411	PORTAGE			N	?+41.024000?	?-081.097100? 	9/8/1983
?05?	OH	"TRW, INC. (MINERVA PLANT)"		?0504128?	OHD004179339	3860 UNION AVE S 	MINERVA	44657	STARK			N	?+40.745000?	?-081.090000? 	3/31/1989
?05?	OH	"UNITED SCRAP LEAD CO., INC."		?0504305?	OHD018392928	1425 S DIXIE HWY PO BOX 25 	TROY	45373	MIAMI			N	?+40.008880?	?-084.198610? 	9/21/1984
?05?	OH	VALLEY PIKE VOCS		?0510489?	OHN000510489	2949 VALLEY PIKE 	RIVERSIDE	45404	MONTGOMERY			N	?+39.797222?	?-84.132500? 	9/9/2016
?05?	OH	VAN DALE JUNKYARD		?0504821?	OHD980794606	GOOSE RUN RD 	MARIETTA	45750	WASHINGTON			N	?+39.431950?	?-081.402500? 	6/10/1986
?05?	OH	WEST TROY CONTAMINATED AQUIFER		?0508132?	OHN000508132	ADAMS STREET AND CR 25A 	TROY	45373	MIAMI			N	?+40.042200?	?-084.208300? 	9/18/2012
?05?	OH	WRIGHT-PATTERSON AIR FORCE BASE		?0504939?	OH7571724312	ST RTE 444 	DAYTON	45324				Y	?+39.807100?	?-084.069700? 	10/4/1989
?05?	OH	ZANESVILLE WELL FIELD		?0504820?	OHD980794598	2200 LINDEN 	ZANESVILLE	43701	MUSKINGUM			N	?+39.967780?	?-081.992230? 	9/8/1983
?05?	WI	ALGOMA MUNICIPAL LANDFILL		?0505095?	WID980610380	SEC32 T25N R25E TOWN OF AHNAPEE 	ALGOMA	54201	KEWAUNEE			N	?+44.597000?	?-87.491200? 	7/22/1987
?05?	WI	AMCAST INDUSTRIAL CORPORATION		?0510210?	WIN000510210	N39 W5789 HAMILTON ROAD 	CEDARBURG	53012	OZAUKEE			N	?+43.289444?	?-087.981944? 	9/23/2009
?05?	WI	ASHLAND/NORTHERN STATES POWER LAKEFRONT		?0507952?	WISFN0507952	300 ST. CLAIRE ST. 	ASHLAND	54806	ASHLAND			N	?+46.595970?	?-90.883330? 	9/5/2002
?05?	WI	BETTER BRITE PLATING CO. CHROME AND ZINC SHOPS		?0505257?	WIT560010118	519 LANDE ST 	DE PERE	54115	BROWN			N	?+44.438060?	?-88.075500? 	8/30/1990
?05?	WI	CITY DISPOSAL CORP. LANDFILL		?0505117?	WID980610646	SAND HILL RD 	DUNN	53575	DANE			N	?+42.946380?	?-89.356930? 	9/21/1984
?05?	WI	DELAVAN MUNICIPAL WELL #4		?0505165?	WID980820062	SOUTH WRIGHT STREET 	DELAVAN	53115	WALWORTH			N	?+42.631660?	?-88.623880? 	9/21/1984
?05?	WI	HAGEN FARM		?0505071?	WID980610059	2318 COUNTY TRUNK HIGHWAY A 	STOUGHTON	53589	DANE			N	?+42.908900?	?-89.183200? 	7/22/1987
?05?	WI	HECHIMOVICH SANITARY LANDFILL		?0505034?	WID052906088	EAST END OF RAASCH HILL ROAD 	WILLIAMSTOWN	53032	DODGE			N	?+43.459530?	?-88.554130? 	3/31/1989
?05?	WI	HUNTS DISPOSAL LANDFILL		?0505068?	WID980511919	CO LINE RD & FOLEY RD 	CALEDONIA	53108	RACINE			N	?+42.835000?	?-87.880000? 	7/22/1987
?05?	WI	JANESVILLE ASH BEDS		?0504945?	WID000712950	BLACK BRIDGE RD 	JANESVILLE	53545	ROCK			N	?+42.703060?	?-089.027500? 	9/21/1984
?05?	WI	JANESVILLE OLD LANDFILL		?0505136?	WID980614044	BLACK BRIDGE ROAD 	JANESVILLE	53545	ROCK			N	?+42.702780?	?-89.023610? 	9/21/1984
?05?	WI	KOHLER CO. LANDFILL		?0504973?	WID006073225	444 HIGHLAND DRIVE 	KOHLER	53044	SHEBOYGAN			N	?+43.737500?	?-087.763880? 	9/21/1984
?05?	WI	LAUER I SANITARY LANDFILL		?0505043?	WID058735994	W124 N8925 BOUNDARY RD 	MENOMONEE FALLS	53051	WAUKESHA			N	?+43.181380?	?-088.066660? 	9/21/1984
?05?	WI	"LEMBERGER LANDFILL, INC."		?0505180?	WID980901243	ROUTE 1 HEMPTON LAKE ROAD 	WHITELAW	54247	MANITOWOC			N	?+44.173330?	?-087.841660? 	6/10/1986
?05?	WI	LEMBERGER TRANSPORT & RECYCLING		?0505040?	WID056247208	RTE 1 2MI N OF WHITELAW 	FRANKLIN TOWNSHIP	54247	MANITOWOC			N	?+44.165500?	?-087.844800? 	9/21/1984
?05?	WI	MADISON METROPOLITAN SEWERAGE DISTRICT LAGOONS		?0505057?	WID078934403	1610 MOORLAND RD 	BLOOMING GROVE	53713	DANE			N	?+43.034310?	?-089.346280? 	2/21/1990
?05?	WI	MASTER DISPOSAL SERVICE LANDFILL		?0505166?	WID980820070	SW1/4 OF SW1/4 SEC5 T7N R20E 	BROOKFIELD	53005	WAUKESHA			N	?+43.092780?	?-088.163330? 	9/21/1984
?05?	WI	"MID-STATE DISPOSAL, INC. LANDFILL"		?0505170?	WID980823082	SW1/4 SEC4 T27N R4E 	CLEVELAND TOWNSHIP	53013	MARATHON			N	?+44.848330?	?-090.040000? 	9/21/1984
?05?	WI	"MOSS-AMERICAN CO., INC. (KERR-MCGEE OIL CO.)"		?0505024?	WID039052626	8716 N GRANVILLE ROAD 	MILWAUKEE	53244	MILWAUKEE			N	?+43.177200?	?-088.041700? 	9/21/1984
?05?	WI	MUSKEGO SANITARY LANDFILL		?0504946?	WID000713180	HIGHWAY 24 & CROWBAR ROAD 	MUSKEGO	53150	WAUKESHA			N	?+42.892900?	?-088.182900? 	9/21/1984
?05?	WI	"N.W. MAUTHE CO., INC."		?0505061?	WID083290981	725 SOUTH OUTAGAMIE STREET 	APPLETON	54914	OUTAGAMIE			N	?+44.255550?	?-088.430000? 	3/31/1989
?05?	WI	"NATIONAL PRESTO INDUSTRIES, INC."		?0505009?	WID006196174	3925 N HASTINGS WAY 	EAU CLAIRE	54701	CHIPPEWA			N	?+44.860100?	?-091.452000? 	6/10/1986
?05?	WI	"OCONOMOWOC ELECTROPLATING CO., INC."		?0504986?	WID006100275	W2573 OAK STREET 	ASHIPPUN	53003	DODGE			N	?+43.214100?	?-088.522100? 	9/21/1984
?05?	WI	ONALASKA MUNICIPAL LANDFILL		?0505169?	WID980821656	SPORTMAN RD 	ONALASKA	54650	LA CROSSE			N	?+43.957300?	?-091.338200? 	9/21/1984
?05?	WI	PENTA WOOD PRODUCTS		?0506898?	WID006176945	"8682 STATE RD 70, DANIELS TOWNSHIP "	DANIELS	54872	BURNETT			N	?+45.784500?	?-092.431200? 	6/17/1996
?05?	WI	REFUSE HIDEAWAY LANDFILL		?0505114?	WID980610604	SW1/4 OF NW1/4 SEC8 T7N R8E 	MIDDLETON	53562	DANE			N	?+43.086110?	?-089.584720? 	10/14/1992
?05?	WI	RIPON CITY LANDFILL		?0505078?	WID980610190	S OF COUNTY HWY FF 	FOND DU LAC COUNTY	54971	FOND DU LAC			N	?+43.866800?	?-088.870550? 	5/31/1994
?05?	WI	SAUK COUNTY LANDFILL		?0505073?	WID980610141	LANDFILL ROAD 10 MILE WEST BARABOO 	EXCELSIOR	53959	SAUK			N	?+43.514500?	?-089.877500? 	10/4/1989
?05?	WI	SCHMALZ DUMP		?0505168?	WID980820096	ROUTE 2 FIRE LANE 1 	HARRISON	54911	CALUMET			N	?+44.210000?	?-088.396660? 	9/21/1984
?05?	WI	"SCRAP PROCESSING CO., INC."		?0505029?	WID046536785	510 W ALLMAN 	MEDFORD	54451	TAYLOR			N	?+45.145600?	?-090.352900? 	9/21/1984
?05?	WI	SHEBOYGAN HARBOR & RIVER		?0505188?	WID980996367	HARBOR 	SHEBOYGAN	53081	SHEBOYGAN			N	?+43.749440?	?-087.700750? 	6/10/1986
?05?	WI	SPICKLER LANDFILL		?0505181?	WID980902969	ROUTE 2 (ECKES ROAD) 	SPENCER	54479	MARATHON			N	?+44.689680?	?-090.265610? 	7/22/1987
?05?	WI	STOUGHTON CITY LANDFILL		?0505177?	WID980901219	AMUNDSON PKWY & SKOGDALEN DR 	STOUGHTON	53589	DANE			N	?+42.923880?	?-089.206380? 	6/10/1986
?05?	WI	TOMAH ARMORY		?0505087?	WID980610299	1MI NE OF LAKE TOMAH 	TOMAH	54660	MONROE			N	?+43.992700?	?-090.500400? 	7/22/1987
?05?	WI	TOMAH MUNICIPAL SANITARY LANDFILL		?0505088?	WID980610307	WEST 24TH AVENUE 	TOMAH	54660	MONROE			N	?+43.994400?	?-090.522000? 	3/31/1989
?05?	WI	"WASTE MANAGEMENT OF WISCONSIN, INC. (BROOKFIELD SANITARY LANDFILL)"		?0505179?	WID980901235	1365 N BROOKFIELD RD 	BROOKFIELD	53005	WAUKESHA			N	?+43.048160?	?-088.148110? 	8/30/1990
?05?	WI	WAUSAU GROUND WATER CONTAMINATION		?0505186?	WID980993521	S24 & 25 T29N R7E 	WAUSAU	54401	MARATHON			N	?+44.977300?	?-089.629200? 	6/10/1986
?06?	AR	"ARKWOOD, INC."		?0600124?	ARD084930148	S. OF CITY @ CRICKETT RR JUNC. 	OMAHA	72662	BOONE			N	?+36.445000?	?-93.196400? 	3/31/1989
?06?	AR	CEDAR CHEMICAL CORPORATION		?0600295?	ARD990660649	49 PHILLIPS ROAD 311 (HIGHWAY 242 SOUTH) 	WEST HELENA	72342	PHILLIPS			N	?+34.520600?	?-90.651700? 	9/18/2012
?06?	AR	MACMILLAN RING FREE OIL		?0600064?	ARD008049207	MACMILLAN ROAD OFF ARKANSAS HIGHWAY 335 	NORPHLET	71759	UNION			N	?+33.308360?	?-92.656880? 	5/12/2014
?06?	AR	MID-SOUTH WOOD PRODUCTS		?0600136?	ARD092916188	HWY 71 SOUTH 	MENA	71953	POLK			N	?+34.569700?	?-94.256600? 	9/8/1983
?06?	AR	MIDLAND PRODUCTS		?0600216?	ARD980745665	1/2 MI E ON HIGHWAY 10 	OLA/BIRTA	72853	YELL			N	?+35.025000?	?-93.203880? 	6/10/1986
?06?	AR	MOUNTAIN PINE PRESSURE TREATING		?0603651?	ARD049658628	HIGHWAY 28 	PLAINVIEW	72857	YELL			N	?+34.984160?	?-93.302220? 	7/22/1999
?06?	AR	OUACHITA NEVADA WOOD TREATER		?0604486?	ARD042755231	N OF HWY 368 APPROX. 1/4 MI N OF READER 	READER	71726	OUACHITA			N	?+33.759450?	?-93.104250? 	5/11/2000
?06?	AR	"POPILE, INC."		?0603790?	ARD008052508	SOUTHFIELD RD. APPROX. 1/2 MI S OF CITY 	EL DORADO	71730	UNION			N	?+33.182500?	?-92.673330? 	10/14/1992
?06?	AR	"VERTAC, INC."		?0600023?	ARD000023440	MARSHALL RD 	JACKSONVILLE	72076	PULASKI			N	?+34.878000?	?-92.131200? 	9/8/1983
?06?	LA	AGRICULTURE STREET LANDFILL		?0600646?	LAD981056997	ABUNDANCE STREET 	NEW ORLEANS	70126	ORLEANS			N	?+29.988660?	?-90.040160? 	12/16/1994
?06?	LA	"AMERICAN CREOSOTE WORKS, INC. (WINNFIELD PLANT)"		?0600317?	LAD000239814	1006 FRONT STREET 	WINNFIELD	71483	WINN			N	?+31.918610?	?-92.634720? 	10/14/1992
?06?	LA	BAYOU BONFOUCA		?0600574?	LAD980745632	BAYOU BONFOUCA 	SLIDELL	70458	ST. TAMMANY			N	?+30.282210?	?-89.784160? 	9/8/1983
?06?	LA	COLONIAL CREOSOTE		?0607134?	LAN000607134	HICKORY AVE 	BOGALUSA	70429	WASHINGTON			N	?+30.768056?	?-89.863889? 	9/30/2015
?06?	LA	"COMBUSTION, INC."		?0600472?	LAD072606627	RT 1; NE OF DENHAM SPRINGS 	DENHAM SPRINGS	70726	LIVINGSTON			N	?+30.512900?	?-90.893900? 	8/30/1990
?06?	LA	DELTA SHIPYARD		?0600444?	LAD058475419	200 DEAN COURT 	HOUMA	70363	TERREBONNE			N	?+29.565818?	?-90.705141? 	9/22/2014
?06?	LA	EVR-WOOD TREATING/EVANGELINE REFINING COMPANY		?0605517?	LAN000605517	"HWY 97N,1 MILE EAST OF INTERSTATE HWY 10 "	JENNINGS	70546	ACADIA			N	?+30.248056?	?-092.617500? 	9/18/2012
